
January::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
August::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	3,213	|	4,683,266	|	3,847	|	4,602,625	|	8	|	35,977	|	44,664	|	54	|	33	|	
2	|	4,204	|	4,687,470	|	4,582	|	4,607,207	|	8	|	35,985	|	44,278	|	56	|	36	|	
3	|	5,330	|	4,692,800	|	3,075	|	4,610,282	|	10	|	35,995	|	46,253	|	49	|	34	|	
4	|	4,413	|	4,697,213	|	3,394	|	4,613,676	|	3	|	36,003	|	47,534	|	52	|	32	|	
5	|	3,927	|	4,701,140	|	4,949	|	4,618,625	|	6	|	36,009	|	46,506	|	52	|	38	|	
6	|	4,684	|	4,705,824	|	4,275	|	4,622,900	|	11	|	36,020	|	46,904	|	56	|	35	|	
7	|	2,728	|	4,708,552	|	3,856	|	4,626,756	|	6	|	36,026	|	45,770	|	52	|	36	|	
8	|	2,863	|	4,711,415	|	4,752	|	4,631,508	|	6	|	36,032	|	43,875	|	55	|	38	|	
9	|	3,083	|	4,714,498	|	4,229	|	4,635,737	|	12	|	36,044	|	42,717	|	62	|	35	|	
10	|	4,896	|	4,719,394	|	2,979	|	4,638,716	|	12	|	36,056	|	44,622	|	68	|	37	|	
11	|	4,831	|	4,724,225	|	3,362	|	4,642,078	|	10	|	36,066	|	46,081	|	60	|	40	|	
12	|	3,943	|	4,728,168	|	4,645	|	4,646,723	|	4	|	36,070	|	45,375	|	66	|	45	|	
13	|	4,334	|	4,732,502	|	5,082	|	4,651,805	|	10	|	36,080	|	44,617	|	68	|	44	|	
14	|	3,045	|	4,735,547	|	4,226	|	4,656,031	|	5	|	36,085	|	43,431	|	72	|	46	|	
15	|	2,437	|	4,737,984	|	3,658	|	4,659,688	|	8	|	36,093	|	42,203	|	81	|	50	|	
16	|	3,429	|	4,741,413	|	4,882	|	4,664,570	|	9	|	36,102	|	40,741	|	84	|	58	|	
17	|	3,516	|	4,744,929	|	2,541	|	4,667,111	|	15	|	36,117	|	41,701	|	92	|	49	|	
18	|	4,071	|	4,749,000	|	3,289	|	4,670,400	|	7	|	36,124	|	42,476	|	81	|	45	|	
19	|	3,490	|	4,752,490	|	3,193	|	4,673,593	|	6	|	36,130	|	42,767	|	75	|	30	|	
20	|	2,798	|	4,755,288	|	4,669	|	4,678,262	|	6	|	36,136	|	40,890	|	65	|	39	|	
21	|	2,464	|	4,757,752	|	4,427	|	4,682,689	|	9	|	36,145	|	38,918	|	69	|	33	|	
22	|	2,078	|	4,759,830	|	3,290	|	4,685,979	|	10	|	36,155	|	37,696	|	69	|	39	|	
23	|	2,722	|	4,762,552	|	4,856	|	4,690,835	|	11	|	36,166	|	35,551	|	68	|	41	|	
24	|	2,636	|	4,765,188	|	3,206	|	4,694,041	|	11	|	36,177	|	34,970	|	67	|	36	|	
25	|	3,206	|	4,768,394	|	2,180	|	4,696,221	|	8	|	36,185	|	35,988	|	69	|	42	|	
26	|	3,118	|	4,771,512	|	3,363	|	4,699,584	|	6	|	36,191	|	35,737	|	75	|	45	|	
27	|	2,491	|	4,774,003	|	3,715	|	4,703,299	|	5	|	36,196	|	34,508	|	72	|	49	|	
28	|	2,191	|	4,776,194	|	3,796	|	4,707,095	|	2	|	36,198	|	32,901	|	73	|	48	|	
29	|	1,946	|	4,778,140	|	3,271	|	4,710,366	|	8	|	36,206	|	31,568	|	75	|	50	|	
30	|	2,144	|	4,780,284	|	2,549	|	4,712,915	|	4	|	36,210	|	31,159	|	72	|	50	|	
31	|	2,340	|	4,782,624	|	2,502	|	4,715,417	|	6	|	36,216	|	30,991	|	69	|	42	|	
On 1 August, the Malaysian Government allowed all travelers to enter Malaysia regardless of vaccination status and eliminated pre-departure and on-arrival COVID-19 test requirements. On 21 August, Malaysia reported its first case of the BF.7 variant of the Omicron variant of COVID-19. 

September::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	2,356	|	4,784,980	|	1,875	|	4,717,292	|	9	|	36,225	|	31,463	|	74	|	46	|	
2	|	2,328	|	4,787,308	|	2,618	|	4,719,910	|	9	|	36,234	|	31,164	|	79	|	44	|	
3	|	2,244	|	4,789,552	|	3,202	|	4,723,112	|	9	|	36,243	|	30,197	|	75	|	40	|	
4	|	1,904	|	4,791,456	|	3,138	|	4,726,250	|	2	|	36,245	|	28,961	|	73	|	36	|	
5	|	1,486	|	4,792,942	|	2,897	|	4,729,147	|	4	|	36,249	|	27,546	|	79	|	43	|	
6	|	2,067	|	4,795,009	|	2,279	|	4,731,426	|	6	|	36,255	|	27,328	|	69	|	40	|	
7	|	2,428	|	4,797,437	|	2,673	|	4,734,099	|	7	|	36,262	|	27,076	|	67	|	38	|	
8	|	2,226	|	4,799,663	|	1,894	|	4,735,993	|	8	|	36,270	|	27,400	|	64	|	38	|	
9	|	1,990	|	4,801,653	|	2,016	|	4,738,009	|	4	|	36,274	|	27,370	|	67	|	46	|	
10	|	1,971	|	4,803,624	|	2,389	|	4,740,398	|	3	|	36,277	|	26,949	|	69	|	49	|	
11	|	1,483	|	4,805,107	|	2,090	|	4,742,488	|	3	|	36,280	|	26,339	|	68	|	48	|	
12	|	1,847	|	4,806,954	|	2,148	|	4,744,636	|	5	|	36,285	|	26,033	|	67	|	45	|	
13	|	1,942	|	4,808,896	|	2,276	|	4,746,912	|	6	|	36,291	|	25,693	|	62	|	39	|	
14	|	2,431	|	4,811,327	|	1,820	|	4,748,732	|	5	|	36,296	|	26,299	|	62	|	40	|	
15	|	2,375	|	4,813,702	|	1,466	|	4,750,198	|	3	|	36,299	|	27,205	|	53	|	41	|	
16	|	1,977	|	4,815,679	|	2,018	|	4,752,216	|	6	|	36,305	|	27,158	|	60	|	41	|	
17	|	1,572	|	4,817,251	|	2,695	|	4,754,911	|	3	|	36,308	|	26,032	|	60	|	37	|	
18	|	1,639	|	4,818,890	|	2,056	|	4,756,967	|	4	|	36,312	|	25,611	|	60	|	39	|	
19	|	1,307	|	4,820,197	|	1,830	|	4,758,797	|	5	|	36,317	|	25,083	|	55	|	36	|	
20	|	1,667	|	4,821,864	|	2,028	|	4,760,825	|	7	|	36,324	|	24,715	|	59	|	37	|	
21	|	2,111	|	4,823,975	|	1,493	|	4,762,318	|	6	|	36,330	|	25,327	|	57	|	37	|	
22	|	2,245	|	4,826,220	|	1,901	|	4,764,219	|	12	|	36,342	|	25,659	|	55	|	35	|	
23	|	2,070	|	4,828,290	|	2,009	|	4,766,228	|	3	|	36,345	|	25,717	|	54	|	33	|	
24	|	1,924	|	4,830,214	|	2,360	|	4,768,588	|	3	|	36,348	|	25,278	|	51	|	28	|	
25	|	1,608	|	4,831,822	|	2,352	|	4,770,940	|	2	|	36,350	|	24,532	|	51	|	29	|	
26	|	1,186	|	4,833,008	|	1,690	|	4,772,630	|	7	|	36,357	|	24,021	|	52	|	35	|	
27	|	1,552	|	4,834,560	|	1,684	|	4,774,314	|	6	|	36,363	|	23,883	|	46	|	26	|	
28	|	2,445	|	4,837,005	|	1,613	|	4,775,927	|	2	|	36,365	|	24,713	|	41	|	22	|	
29	|	1,867	|	4,838,872	|	1,402	|	4,777,329	|	4	|	36,369	|	25,174	|	43	|	24	|	
30	|	2,007	|	4,840,879	|	1,407	|	4,778,736	|	5	|	36,374	|	25,769	|	42	|	19	|	


October::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	-	|	-	|	-	|	-	|	-	|	-	|	-	|	-	|	-	|	
2	|	1,360	|	4,843,865	|	2,271	|	4,783,393	|	1	|	36,375	|	24,097	|	45	|	28	|	
3	|	1,244	|	4,845,109	|	2,005	|	4,785,398	|	5	|	36,380	|	23,331	|	46	|	25	|	
4	|	1,483	|	4,846,592	|	1,852	|	4,787,250	|	5	|	36,385	|	22,957	|	42	|	23	|	
5	|	1,722	|	4,848,314	|	1,639	|	4,788,889	|	2	|	36,387	|	23,038	|	48	|	26	|	
6	|	1,794	|	4,850,108	|	1,227	|	4,790,116	|	4	|	36,391	|	23,601	|	36	|	24	|	
7	|	1,788	|	4,851,896	|	1,509	|	4,791,625	|	3	|	36,394	|	23,837	|	38	|	24	|	
8	|	1,627	|	4,853,523	|	2,379	|	4,794,004	|	4	|	36,398	|	23,121	|	43	|	27	|	
9	|	1,453	|	4,854,976	|	1,800	|	4,795,804	|	2	|	36,400	|	22,722	|	37	|	22	|	
10	|	1,241	|	4,856,217	|	1,843	|	4,797,647	|	3	|	36,403	|	22,167	|	38	|	25	|	
11	|	1,291	|	4,857,508	|	1,592	|	4,799,239	|	3	|	36,406	|	21,863	|	46	|	22	|	
12	|	1,628	|	4,859,136	|	1,345	|	4,800,584	|	1	|	36,407	|	22,145	|	41	|	20	|	
13	|	2,090	|	4,861,226	|	1,428	|	4,802,012	|	3	|	36,410	|	22,804	|	33	|	16	|	
14	|	2,231	|	4,863,457	|	1,473	|	4,803,485	|	5	|	36,415	|	23,557	|	34	|	21	|	
15	|	2,023	|	4,865,480	|	1,699	|	4,805,184	|	0	|	36,415	|	23,881	|	34	|	20	|	
16	|	1,712	|	4,867,192	|	1,699	|	4,806,883	|	2	|	36,417	|	22,854	|	36	|	19	|	
17	|	1,210	|	4,868,402	|	2,026	|	4,808,909	|	6	|	36,423	|	23,070	|	43	|	19	|	
18	|	1,873	|	4,870,275	|	1,515	|	4,810,424	|	3	|	36,426	|	23,425	|	43	|	12	|	
19	|	2,295	|	4,872,570	|	1,386	|	4,811,810	|	3	|	36,429	|	24,331	|	44	|	11	|	
20	|	2,561	|	4,875,131	|	1,248	|	4,813,058	|	8	|	36,437	|	25,636	|	51	|	23	|	
21	|	2,256	|	4,877,387	|	1,363	|	4,814,421	|	3	|	36,440	|	26,526	|	47	|	17	|	
22	|	2,618	|	4,880,005	|	1,841	|	4,816,262	|	4	|	36,444	|	27,299	|	47	|	18	|	
23	|	2,054	|	4,882,059	|	1,975	|	4,818,237	|	0	|	36,444	|	27,378	|	43	|	16	|	
24	|	1,737	|	4,883,796	|	2,118	|	4,820,355	|	3	|	36,447	|	26,994	|	52	|	19	|	
25	|	1,743	|	4,885,539	|	1,935	|	4,822,290	|	5	|	36,452	|	26,797	|	44	|	23	|	
26	|	2,136	|	4,887,675	|	1,695	|	4,823,984	|	6	|	36,458	|	27,233	|	48	|	27	|	
27	|	2,762	|	4,890,437	|	1,271	|	4,825,255	|	4	|	36,462	|	28,720	|	47	|	30	|	
28	|	3,296	|	4,893,733	|	1,960	|	4,827,215	|	1	|	36,463	|	30,055	|	58	|	35	|	
29	|	3,189	|	4,896,922	|	2,541	|	4,829,756	|	1	|	36,464	|	30,702	|	60	|	34	|	
30	|	3,129	|	4,900,051	|	2,464	|	4,832,220	|	2	|	36,466	|	31,365	|	66	|	39	|	
31	|	2,913	|	4,902,964	|	2,833	|	4,835,053	|	9	|	36,475	|	31,436	|	56	|	3	|	
On 6 October, the  Ministry of Health  retired the COVIDNOW website, with COVID-19 daily reports being transferred to the KKMNOW website, which is jointly run by the Health Ministry and the  Department of Statistics . 

November::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	2,913	|	4,905,877	|	2,599	|	4,837,652	|	3	|	36,478	|	31,747	|	60	|	43	|	
2	|	3,969	|	4,909,846	|	2,696	|	4,840,348	|	2	|	36,480	|	33,018	|	63	|	47	|	
3	|	4,711	|	4,914,557	|	3,120	|	4,843,468	|	0	|	36,480	|	34,609	|	67	|	47	|	
4	|	4,360	|	4,918,917	|	3,429	|	4,846,897	|	1	|	36,481	|	35,539	|	73	|	53	|	
5	|	4,621	|	4,923,538	|	3,577	|	4,850,474	|	1	|	36,482	|	36,582	|	70	|	50	|	
6	|	3,913	|	4,927,451	|	3,774	|	4,854,248	|	5	|	36,487	|	36,716	|	67	|	50	|	
7	|	2,521	|	4,929,972	|	4,695	|	4,858,943	|	8	|	36,495	|	34,534	|	73	|	47	|	
8	|	3,781	|	4,933,753	|	2,979	|	4,861,792	|	9	|	36,504	|	35,457	|	75	|	47	|	
9	|	3,267	|	4,937,020	|	4,026	|	4,865,677	|	10	|	36,514	|	34,829	|	91	|	63	|	
10	|	3,436	|	4,940,456	|	4,292	|	4,869,969	|	8	|	36,522	|	33,965	|	92	|	60	|	
11	|	3,245	|	4,943,701	|	4,208	|	4,874,177	|	15	|	36,537	|	32,987	|	87	|	63	|	
12	|	2,882	|	4,946,583	|	4,730	|	4,878,828	|	9	|	36,546	|	31,209	|	84	|	62	|	
13	|	2,234	|	4,948,817	|	3,836	|	4,882,664	|	2	|	36,548	|	29,605	|	91	|	57	|	
14	|	1,749	|	4,950,566	|	2,564	|	4,885,228	|	6	|	36,554	|	28,784	|	89	|	54	|	
15	|	2,852	|	4,953,418	|	3,710	|	4,888,938	|	12	|	36,566	|	27,914	|	97	|	57	|	
16	|	3,304	|	4,956,722	|	3,045	|	4,891,983	|	8	|	36,574	|	28,165	|	90	|	49	|	
17	|	3,457	|	4,960,179	|	3,736	|	4,895,719	|	9	|	36,583	|	27,877	|	89	|	46	|	
18	|	3,037	|	4,963,216	|	3,198	|	4,898,917	|	5	|	36,588	|	27,711	|	106	|	53	|	
19	|	2,450	|	4,965,666	|	3,000	|	4,901,917	|	5	|	36,593	|	27,156	|	91	|	63	|	
20	|	1,633	|	4,967,299	|	1,989	|	4,903,906	|	2	|	36,595	|	26,798	|	94	|	55	|	
21	|	2,121	|	4,969,420	|	1,764	|	4,905,670	|	14	|	36,609	|	27,141	|	92	|	58	|	
22	|	2,516	|	4,971,936	|	2,643	|	4,908,313	|	11	|	36,620	|	27,003	|	93	|	59	|	
23	|	3,537	|	4,975,473	|	3,319	|	4,911,632	|	8	|	36,628	|	27,213	|	101	|	61	|	
24	|	2,877	|	4,978,350	|	3,226	|	4,914,858	|	8	|	36,636	|	26,856	|	97	|	62	|	
25	|	3,024	|	4,981,374	|	2,969	|	4,917,827	|	8	|	36,644	|	26,903	|	92	|	52	|	
26	|	2,898	|	4,984,272	|	2,789	|	4,920,616	|	4	|	36,648	|	27,008	|	97	|	57	|	
27	|	2,022	|	4,986,294	|	1,819	|	4,922,435	|	4	|	36,652	|	27,207	|	101	|	53	|	
28	|	2,465	|	4,988,759	|	2,029	|	4,924,464	|	5	|	36,657	|	27,638	|	92	|	51	|	
29	|	1,672	|	4,990,431	|	2,722	|	4,927,186	|	10	|	36,667	|	26,578	|	94	|	52	|	
30	|	1,737	|	4,992,168	|	3,338	|	4,930,524	|	17	|	36,684	|	24,960	|	94	|	57	|	
By 26 November, the Sarawak state government confirmed that 86  of the state's population (roughly 2,430,627 people) have been fully vaccinated with two doses. In addition, 73  of eligible people aged 12 and above (roughly 1,584,620 people) had received the first booster dose. However, only 2  of the eligible population (roughly 51,372 people) had received the second booster dose. On 30 November, Sarawak Deputy Premier Datuk Seri Dr  Sim Kui Hian  confirmed that the previous four weeks of November 2023 had seen a progressive increase in COVID-19 transmissions. 1,046 cases were reported between 1,046 cases while 814 cases, 616 cases, and 459 cases were reported in the previous three weeks respectively. The overall number of COVID-19 cases reported in Sarawak declined from a total of 46,668 cases between January and March 2022 to 7,999 cases reported between August and November 2022. 

December::Date	|	Cases	|	Recoveries	|	Deaths	|	Current cases	|	Sources	|	
New	|	Total	|	New	|	Total	|	New	|	Total	|	Active	|	ICU	|	Ventilators	|	
1	|	2,375	|	4,994,543	|	2,857	|	4,933,381	|	11	|	36,695	|	24,467	|	91	|	57	|	
2	|	2,421	|	4,996,964	|	2,826	|	4,936,207	|	9	|	36,704	|	24,053	|	97	|	62	|	
3	|	1,866	|	4,998,830	|	2,814	|	4,939,021	|	6	|	36,710	|	23,099	|	102	|	69	|	
4	|	1,502	|	5,000,332	|	2,093	|	4,941,114	|	3	|	36,713	|	22,505	|	104	|	70	|	
5	|	1,576	|	5,001,908	|	2,278	|	4,943,392	|	3	|	36,716	|	21,800	|	98	|	69	|	
6	|	1,649	|	5,003,557	|	1,675	|	4,945,067	|	16	|	36,732	|	21,758	|	101	|	64	|	
7	|	1,682	|	5,005,239	|	1,428	|	4,946,495	|	6	|	36,738	|	22,006	|	91	|	58	|	
8	|	1,616	|	5,006,855	|	2,145	|	4,948,64	|	4	|	36,742	|	21,473	|	81	|	53	|	
9	|	1,597	|	5,008,452	|	2,596	|	4,951,236	|	6	|	36,748	|	20,468	|	86	|	54	|	
10	|	1,315	|	5,009,767	|	2,601	|	4,953,837	|	5	|	36,753	|	19,177	|	73	|	50	|	
11	|	867	|	5,010,634	|	1,313	|	4,955,150	|	10	|	36,763	|	18,721	|	78	|	50	|	
12	|	809	|	5,011,443	|	1,552	|	4,956,702	|	6	|	36,769	|	17,972	|	72	|	49	|	
13	|	1,040	|	5,012,483	|	1,456	|	4,958,158	|	9	|	36,778	|	17,547	|	69	|	52	|	
14	|	1,241	|	5,013,724	|	1,567	|	4,959,725	|	6	|	36,784	|	17,215	|	67	|	43	|	
15	|	1,161	|	5,014,885	|	1,562	|	4,961,287	|	3	|	36,787	|	16,811	|	68	|	34	|	
16	|	1,138	|	5,016,023	|	1,420	|	4,962,707	|	8	|	36,795	|	16,521	|	56	|	37	|	
17	|	993	|	5,017,016	|	1,460	|	4,964,167	|	5	|	36,800	|	16,049	|	53	|	29	|	
18	|	847	|	5,017,863	|	1,154	|	4,965,321	|	6	|	36,806	|	15,736	|	49	|	26	|	
19	|	721	|	5,018,584	|	914	|	4,966,235	|	2	|	36,808	|	15,541	|	44	|	23	|	
20	|	816	|	5,019,400	|	940	|	4,967,175	|	4	|	36,814	|	15,411	|	41	|	24	|	
21	|	984	|	5,020,384	|	1,534	|	4,968,709	|	7	|	36,821	|	14,854	|	37	|	22	|	
22	|	858	|	5,021,242	|	1,119	|	4,969,828	|	3	|	36,824	|	14,590	|	46	|	23	|	
23	|	902	|	5,022,144	|	1,104	|	4,970,932	|	6	|	36,830	|	14,382	|	42	|	31	|	
24	|	766	|	5,022,910	|	1,026	|	4,971,955	|	1	|	36,381	|	14,124	|	42	|	21	|	
25	|	609	|	5,023,519	|	737	|	4,972,691	|	0	|	36,381	|	13,997	|	43	|	19	|	
26	|	480	|	5,023,999	|	655	|	4,973,346	|	4	|	36,835	|	13,818	|	45	|	20	|	
27	|	423	|	5,024,422	|	834	|	4,974,180	|	6	|	36,841	|	13,401	|	43	|	19	|	
28	|	480	|	5,024,902	|	957	|	4,975,137	|	4	|	36,845	|	12,920	|	41	|	19	|	
29	|	679	|	5,025,581	|	923	|	4,976,060	|	6	|	36,851	|	12,670	|	34	|	21	|	
30	|	583	|	5,026,164	|	930	|	4,976,990	|	1	|	36,852	|	12,322	|	32	|	16	|	
31	|	513	|	5,026,677	|	833	|	4,977,822	|	1	|	36,853	|	12,002	|	33	|	15	|	
On 4 December, the total number of cases exceeded the five million mark, reaching 5,000,332. On 5 December,  Menteri Besar  (Chief Minister) Datuk Seri  Amirudin Shari  estimated that the state of  Selangor  recorded six deaths on average per week, as well as between 1,000 and 2,000 new cases daily. Amirudin credited vaccination with reducing the state's 0.7  case-to-fatality ratio at the start of the COVID-19 pandemic to 0.1  at the start of the year. On 13 December, Director-General  Noor Hisham Abdullah  confirmed that no COVID-19 cases had been detected among flood victims at relief centres since 19 November. He confirmed that 14 COVID-19 cases were detected at relief centres between 11 and 18 November but that the victims had completed their isolation and returned home. On 27 December, Noor Hisham Abdullah announced that the Health Ministry would take steps to prepare for a possible surge in COVID-19 cases originating in China including boosting the country's vaccine booster rollout. 
